key,group,version,title,parentItem,authors,editors,otherCreators,itemType,publicationTitle,volume,issue,pages,date,dateFreetext,series,seriesTitle,url,note,abstractNote,accessDate,seriesText,journalAbbreviation,language,doi,issn,shortTitle,archive,archiveLocation,libraryCatalog,callNumber,rights,collections,deleted,tags,metaDataItemKey,metaDataItemVersion,dateAdded,dateModified,conceptTagIds,conceptTags,references,gilesUploads,extra,hidden,metaDataNote,otherCreatorRoles
4CMPSIRE,2310918,1166,‪Frankenstein in the Land of Dichter and Denker‬,,"[{'@type': 'Person', 'name': 'Manfred LAUBICHLER', 'uri': None, 'localAuthorityId': None, 'firstName': 'Manfred', 'lastName': 'LAUBICHLER', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,American Association for the Advancement of Science,286,5446,1859-1860,,1999/12/3,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N5P-cI4AAAAJ&pagesize=80&citation_for_view=N5P-cI4AAAAJ:kNdYIx-mwKoC,,"‪MD Laubichler‬, ‪Science, 1999‬ - ‪Cited by 16‬",2023-02-22T17:22:27Z,,,,,,,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:12:53Z,,,,,,,0,False,[]
5X9STXI4,2310918,955,‪Reflections on the role of organismal and cultural variation in the history of the biological sciences‬,,"[{'@type': 'Person', 'name': 'Manfred LAUBICHLER et. al.', 'uri': None, 'localAuthorityId': None, 'firstName': 'Manfred', 'lastName': 'LAUBICHLER et. al.', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,,32,1,1-29,2001-01-01T00:00Z,2001,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N5P-cI4AAAAJ&cstart=100&pagesize=100&citation_for_view=N5P-cI4AAAAJ:hC7cP41nSMkC,,"‪GL Geison, MD Laubichler‬, ‪Studies in History and Philosophy of Science. Part C, Studies in History and …, 2001‬ - ‪Cited by 3‬",2023-02-23T16:59:10Z,,,,,,,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:14:16Z,,,,,,,0,False,[]
R2QID96B,2310918,1586,Correlates of COVID-19 vaccine hesitancy in Austria: trust and the government,,"[{'@type': 'Person', 'name': 'Eva Schernhammer', 'uri': None, 'localAuthorityId': None, 'firstName': 'Eva', 'lastName': 'Schernhammer', 'positionInList': 0, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Jakob Weitzer', 'uri': None, 'localAuthorityId': None, 'firstName': 'Jakob', 'lastName': 'Weitzer', 'positionInList': 1, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Manfred D. Laubichler', 'uri': None, 'localAuthorityId': None, 'firstName': 'Manfred D.', 'lastName': 'Laubichler', 'positionInList': 2, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Brenda M. Birmann', 'uri': None, 'localAuthorityId': None, 'firstName': 'Brenda M.', 'lastName': 'Birmann', 'positionInList': 3, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Martin Bertau', 'uri': None, 'localAuthorityId': None, 'firstName': 'Martin', 'lastName': 'Bertau', 'positionInList': 4, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Lukas Zenk', 'uri': None, 'localAuthorityId': None, 'firstName': 'Lukas', 'lastName': 'Zenk', 'positionInList': 5, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Guido Caniglia', 'uri': None, 'localAuthorityId': None, 'firstName': 'Guido', 'lastName': 'Caniglia', 'positionInList': 6, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Carlo C. Jäger', 'uri': None, 'localAuthorityId': None, 'firstName': 'Carlo C.', 'lastName': 'Jäger', 'positionInList': 7, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Gerald Steiner', 'uri': None, 'localAuthorityId': None, 'firstName': 'Gerald', 'lastName': 'Steiner', 'positionInList': 8, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,Journal of Public Health,44,1,e106–e116,2022-01-01T00:00Z,2022,,,https://pubmed.ncbi.nlm.nih.gov/33948665/,,,,,,,,,Correlates of COVID-19 vaccine hesitancy in Austria,,,Google Scholar,,,['A73U8NXR'],0,[],,0,2023-02-23T17:09:30Z,,,,,,,0,False,[]
WN6HK53X,2310918,704,‪Quantitative Perspectives on Fifty Years of the Journal of the History of Biology‬,,"[{'@type': 'Person', 'name': 'BR ERICK PEIRSON et. al.', 'uri': None, 'localAuthorityId': None, 'firstName': 'BR ERICK', 'lastName': 'PEIRSON et. al.', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,,,,arXiv: 1710.01966,,2017-10,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N5P-cI4AAAAJ&cstart=100&pagesize=100&citation_for_view=N5P-cI4AAAAJ:artPoR2Yc-kC,,"‪BR Erick Peirson, E Bottino, JL Damerow, MD Laubichler‬, ‪arXiv e-prints, 2017‬",2023-02-23T17:12:47Z,,arXiv e-prints,,,,,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:14:16Z,,,,,,,0,False,[]
NCG8DDMF,2310918,1101,‪Karl Pearson-The scientific life in a statistical age‬,,"[{'@type': 'Person', 'name': 'MANFRED LAUBICHLER', 'uri': None, 'localAuthorityId': None, 'firstName': 'MANFRED', 'lastName': 'LAUBICHLER', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,AMER ASSOC ADVANCEMENT SCIENCE,304,5678,1747-1748,,2004/6/18,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N5P-cI4AAAAJ&cstart=200&pagesize=100&citation_for_view=N5P-cI4AAAAJ:pyW8ca7W8N0C,,"‪MD Laubichler, 2004‬",2023-02-23T17:15:16Z,,,,,,,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:13:56Z,,,,,,,0,False,[]
HAV83TVX,2310918,647,"‪of Book: Modeling biology: structures, behaviors, evolution‬",,"[{'@type': 'Person', 'name': 'James P. Collins et. al.', 'uri': None, 'localAuthorityId': None, 'firstName': 'James P.', 'lastName': 'Collins et. al.', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],WEBPAGE,,,,,2007-01-01T00:00Z,2007,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N5P-cI4AAAAJ&cstart=100&pagesize=100&citation_for_view=N5P-cI4AAAAJ:WbkHhVStYXYC,,"‪J Collins, S Gilbert, MD Laubichler, GB Müller, 2007‬",2023-02-23T17:15:54Z,,,,,,,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:14:14Z,,,,,,,0,False,[]
T6YIVUR7,2310918,1335,"Modeling Biology: Structures, Behaviors, Evolution",,[],[],[],BOOK,,,,,,2007/9/07,,,https://direct.mit.edu/books/book/4425/Modeling-BiologyStructures-Behaviors-Evolution,,"Experts examine new modeling strategies for the interpretation of biological data and their integration into the conceptual framework of theoretical biology, de",2023-03-17T22:31:42Z,,,en,,,Modeling Biology,,,direct.mit.edu,,,['A73U8NXR'],0,[],,0,2023-03-17T22:31:42Z,,,,,,,0,False,[]
FEQIG39K,2310918,1021,‪The emergence of theoretical and general biology: the broader scientific context for the Biologische Versuchsanstalt‬,,"[{'@type': 'Person', 'name': 'MANFRED LAUBICHLER', 'uri': None, 'localAuthorityId': None, 'firstName': 'MANFRED', 'lastName': 'LAUBICHLER', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,MIT Press,19,,95,,2017/10/6,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N5P-cI4AAAAJ&cstart=100&pagesize=100&citation_for_view=N5P-cI4AAAAJ:86PQX7AUzd4C,,"‪MD Laubichler‬, ‪Vivarium: Experimental, Quantitative, and Theoretical Biology at Vienna's …, 2017‬ - ‪Cited by 1‬",2023-02-23T17:08:45Z,,,,,,‪The emergence of theoretical and general biology,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:14:38Z,,,,,,,0,False,[]
DHA5C8ZV,2310918,1616,‪Where are we and where do we go from there? How do we find out whether we actually know what we think we know?‬,,"[{'@type': 'Person', 'name': 'GP Wagner et. al.', 'uri': None, 'localAuthorityId': None, 'firstName': 'GP', 'lastName': 'Wagner et. al.', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],CONFERENCE_PAPER,,39,,109A-109A,1999-01-01T00:00Z,1999,,,https://docplayer.net/51683078-Antarctic-marine-biology.html,,"‪GP Wagner, T Chiu, T Hansen, M Laubichler‬, ‪AMERICAN ZOOLOGIST, 1999‬",2023-02-23T17:23:46Z,,,,,,‪Where are we and where do we go from there?,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:14:49Z,,,,,,,0,False,[]
XDN3FGCG,2310918,1578,‪Toward a mechanistic explanation of phenotypic evolution: The need for a theory of theory integration‬,,"[{'@type': 'Person', 'name': 'Manfred LAUBICHLER et. al.', 'uri': None, 'localAuthorityId': None, 'firstName': 'Manfred', 'lastName': 'LAUBICHLER et. al.', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,,330,1,5-14,,2018/1,,,https://par.nsf.gov/servlets/purl/10087241,,"‪MD Laubichler, SJ Prohaska, PF Stadler‬, ‪Journal of Experimental Zoology Part B: Molecular and Developmental Evolution, 2018‬ - ‪Cited by 16‬",2023-02-22T17:22:21Z,,,,,,‪Toward a mechanistic explanation of phenotypic evolution,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:14:41Z,,,,,,,0,False,[]
35PT3RQ9,2310918,1589,‪Data Management and Data Sharing in Science and Technology Studies‬,,"[{'@type': 'Person', 'name': 'MANFRED LAUBICHLER', 'uri': None, 'localAuthorityId': None, 'firstName': 'MANFRED', 'lastName': 'LAUBICHLER', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,,,,,2019-01-01T00:00Z,2019,,,https://philpapers.org/rec/HACDMA,,"‪EJ Hackett, M Laubichler, JN Parker, J Maienschein, 2019‬",2023-02-23T17:04:35Z,,,,,,,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:12:49Z,,,,,,,0,False,[]
2WD46Z8H,2310918,1518,‪A semiotic perspective on biological objects and biological functions‬,,"[{'@type': 'Person', 'name': 'Manfred LAUBICHLER', 'uri': None, 'localAuthorityId': None, 'firstName': 'Manfred', 'lastName': 'LAUBICHLER', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,"Walter de Gruyter, Berlin/New York",127,1-4,415-432,1999-01-01T00:00Z,1999,,,https://www.degruyter.com/document/doi/10.1515/semi.1999.127.1-4.415/html,,"‪MD Laubichler, 1999‬ - ‪Cited by 12‬",2023-02-22T17:23:12Z,,,,,,,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:09:27Z,,,,,,,0,False,[]
5DTC2CR8,2310918,1075,"‪Review of: Sucker, Ulrich: Das Kaiser-Wilhelm-Institut für Biologie. Stuttgart: Steiner 2002‬",,"[{'@type': 'Person', 'name': 'MANFRED LAUBICHLER', 'uri': None, 'localAuthorityId': None, 'firstName': 'MANFRED', 'lastName': 'LAUBICHLER', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,,,,620-622,2003-01-01T00:00Z,2003,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N5P-cI4AAAAJ&cstart=200&pagesize=100&citation_for_view=N5P-cI4AAAAJ:vDijr-p_gm4C,,"‪MD Laubichler‬, ‪Journal of the History of Biology, 2003‬",2023-02-23T17:20:15Z,,,,,,‪Review of,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:14:16Z,,,,,,,0,False,[]
3RGC7W75,2310918,718,‪The Embryo Project Encyclopedia‬,,"[{'@type': 'Person', 'name': 'J. Maienschein et al.', 'uri': None, 'localAuthorityId': None, 'firstName': 'J.', 'lastName': 'Maienschein et al.', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,,,,,2007-01-01T00:00Z,2007,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N5P-cI4AAAAJ&cstart=100&pagesize=100&citation_for_view=N5P-cI4AAAAJ:mKu_rENv82IC,,"‪J Maienschein, MD Laubichler, J Ranney, K MacCord, S Elliott, FT Colonna‬, ‪About| The Embryo Project Encyclopedia, 2007‬ - ‪Cited by 2‬",2023-02-23T17:09:11Z,,,,,,,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:14:38Z,,,,,,,0,False,[]
SSWBPIB4,2310918,1566,"Working from home, quality of life, and perceived productivity during the first 50-day COVID-19 mitigation measures in Austria: a cross-sectional study",,"[{'@type': 'Person', 'name': 'Jakob Weitzer', 'uri': None, 'localAuthorityId': None, 'firstName': 'Jakob', 'lastName': 'Weitzer', 'positionInList': 0, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Kyriaki Papantoniou', 'uri': None, 'localAuthorityId': None, 'firstName': 'Kyriaki', 'lastName': 'Papantoniou', 'positionInList': 1, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Stefan Seidel', 'uri': None, 'localAuthorityId': None, 'firstName': 'Stefan', 'lastName': 'Seidel', 'positionInList': 2, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Gerhard Klösch', 'uri': None, 'localAuthorityId': None, 'firstName': 'Gerhard', 'lastName': 'Klösch', 'positionInList': 3, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Guido Caniglia', 'uri': None, 'localAuthorityId': None, 'firstName': 'Guido', 'lastName': 'Caniglia', 'positionInList': 4, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Manfred Laubichler', 'uri': None, 'localAuthorityId': None, 'firstName': 'Manfred', 'lastName': 'Laubichler', 'positionInList': 5, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Martin Bertau', 'uri': None, 'localAuthorityId': None, 'firstName': 'Martin', 'lastName': 'Bertau', 'positionInList': 6, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Brenda M. Birmann', 'uri': None, 'localAuthorityId': None, 'firstName': 'Brenda M.', 'lastName': 'Birmann', 'positionInList': 7, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Carlo C. Jäger', 'uri': None, 'localAuthorityId': None, 'firstName': 'Carlo C.', 'lastName': 'Jäger', 'positionInList': 8, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Lukas Zenk', 'uri': None, 'localAuthorityId': None, 'firstName': 'Lukas', 'lastName': 'Zenk', 'positionInList': 9, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,International archives of occupational and environmental health,94,,1823–1837,2021-01-01T00:00Z,2021,,,,,,,,,,,,"Working from home, quality of life, and perceived productivity during the first 50-day COVID-19 mitigation measures in Austria",,,Google Scholar,,,['A73U8NXR'],1,[],,0,2023-02-23T17:14:50Z,,,,,,,0,False,[]
XDBR3UVI,2310918,1426,‪Does EvoDevo Equal Regulatory Evolution?‬,,"[{'@type': 'Person', 'name': 'MANFRED LAUBICHLER', 'uri': '', 'localAuthorityId': '', 'firstName': 'MANFRED', 'lastName': 'LAUBICHLER', 'positionInList': 0, 'citationKey': None, 'affiliations': []}]",[],[],JOURNAL_ARTICLE,Springer Netherlands,1,,102-103,2006-01-01T00:00Z,2006,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N5P-cI4AAAAJ&cstart=100&pagesize=100&citation_for_view=N5P-cI4AAAAJ:5ugPr518TE4C,,,2023-02-23T17:08:23Z,,,,,,‪Does EvoDevo Equal Regulatory Evolution?,,,,,,['A73U8NXR'],0,[],G63C94HA,1427,2023-02-23T17:12:51Z,,[],[],[],[],,0,False,[]
B654R6CE,2310918,959,‪Response to Steinberg: Science under the Nazis‬,,"[{'@type': 'Person', 'name': 'Manfred LAUBICHLER et. al.', 'uri': None, 'localAuthorityId': None, 'firstName': 'Manfred', 'lastName': 'LAUBICHLER et. al.', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,,287,5460,1931,2000-01-01T00:00Z,2000,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N5P-cI4AAAAJ&cstart=200&pagesize=100&citation_for_view=N5P-cI4AAAAJ:ipzZ9siozwsC,,"‪MD Laubichler‬, ‪Science, 2000‬",2023-02-23T17:19:11Z,,,,,,‪Response to Steinberg,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:14:16Z,,,,,,,0,False,[]
339PCWFH,2310918,151,I. Biologie und Physikalismus,,"[{'@type': 'Person', 'name': 'I. I. Organismus', 'uri': None, 'localAuthorityId': None, 'firstName': 'I. I.', 'lastName': 'Organismus', 'positionInList': 0, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Manfred D. Laubichler', 'uri': None, 'localAuthorityId': None, 'firstName': 'Manfred D.', 'lastName': 'Laubichler', 'positionInList': 1, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Systemtheoretische Organismuskonzeptionen', 'uri': None, 'localAuthorityId': None, 'firstName': 'Systemtheoretische', 'lastName': 'Organismuskonzeptionen', 'positionInList': 2, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Karola Stotz', 'uri': None, 'localAuthorityId': None, 'firstName': 'Karola', 'lastName': 'Stotz', 'positionInList': 3, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Organismen als Entwicklungssysteme', 'uri': None, 'localAuthorityId': None, 'firstName': 'Organismen', 'lastName': 'als Entwicklungssysteme', 'positionInList': 4, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Marianne Schark', 'uri': None, 'localAuthorityId': None, 'firstName': 'Marianne', 'lastName': 'Schark', 'positionInList': 5, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Lebewesen als ontologische Kategorie', 'uri': None, 'localAuthorityId': None, 'firstName': 'Lebewesen', 'lastName': 'als ontologische Kategorie', 'positionInList': 6, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'III Biologische Theorien', 'uri': None, 'localAuthorityId': None, 'firstName': 'III Biologische', 'lastName': 'Theorien', 'positionInList': 7, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Martin Mahner', 'uri': None, 'localAuthorityId': None, 'firstName': 'Martin', 'lastName': 'Mahner', 'positionInList': 8, 'citationKey': None, 'affiliations': None}, {'@type': 'Person', 'name': 'Artbegriff Mathias Gutmann', 'uri': None, 'localAuthorityId': None, 'firstName': 'Artbegriff Mathias', 'lastName': 'Gutmann', 'positionInList': 9, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,,,,,,,,,,,,,,,,,,,,,Google Scholar,,,['A73U8NXR'],0,[],,0,2023-02-23T17:13:55Z,,,,,,,0,False,[]
JPUMSWXF,2310918,918,"‪Homology as a bridge between evolutionary morphology, developmental evolution, and phylogenetic systematics‬",,"[{'@type': 'Person', 'name': 'Manfred LAUBICHLER et. al.', 'uri': None, 'localAuthorityId': None, 'firstName': 'Manfred', 'lastName': 'LAUBICHLER et. al.', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,University of California Press,,,63-85,2014-01-01T00:00Z,2014,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N5P-cI4AAAAJ&cstart=20&pagesize=80&citation_for_view=N5P-cI4AAAAJ:HoB7MX3m0LUC,,"‪MD Laubichler‬, ‪The evolution of phylogenetic systematics, 2014‬ - ‪Cited by 6‬",2023-02-23T17:00:12Z,,,,,,,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:13:55Z,,,,,,,0,False,[]
HCKNDQ45,2310918,1238,‪The Past as a Stochastic Process‬,,"[{'@type': 'Person', 'name': 'Manfred LAUBICHLER et. al.', 'uri': None, 'localAuthorityId': None, 'firstName': 'Manfred', 'lastName': 'LAUBICHLER et. al.', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],JOURNAL_ARTICLE,,,,,,2021/12/11,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N5P-cI4AAAAJ&cstart=100&pagesize=100&citation_for_view=N5P-cI4AAAAJ:Br1UauaknNIC,,"‪DH Wolpert, MH Price, SA Crabtree, TA Kohler, J Jost, J Evans, PF Stadler, H Shimao, MD Laubichler‬, ‪arXiv preprint arXiv:2112.05876, 2021‬",2023-02-23T17:04:52Z,,,,,,,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:14:40Z,,,,,,,0,False,[]
AFXWJ9BT,2310918,1204,‪Embryonalentwicklung‬,,"[{'@type': 'Person', 'name': 'MANFRED LAUBICHLER', 'uri': None, 'localAuthorityId': None, 'firstName': 'MANFRED', 'lastName': 'LAUBICHLER', 'positionInList': 0, 'citationKey': None, 'affiliations': None}]",[],[],BOOK_SECTION,,,,80-82,2011-01-01T00:00Z,2011,,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N5P-cI4AAAAJ&cstart=100&pagesize=100&citation_for_view=N5P-cI4AAAAJ:0KyAp5RtaNEC,,"‪MD Laubichler‬, ‪Eine Naturgeschichte für das 21. Jahrhundert: hommage à, zu Ehren von, in …, 2011‬",2023-02-23T17:12:10Z,,,,,,,,,,,,['A73U8NXR'],0,[],,0,2023-02-23T17:12:51Z,,,,,,,0,False,[]
